TARGET_CONCEPT_ID,TARGET_CONCEPT_CODE,TARGET_CONCEPT_NAME,TARGET_VOCAB_ID,RELATIONSHIP_ID,CONCEPT_ID,CONCEPT_NAME,CONCEPT_CODE,CONCEPT_CLASS_ID,CONCEPT_VOCAB_ID
132570,188645002,Leukemic reticuloendotheliosis of lymph nodes of head, face and neck,SNOMED,Maps to,132570,Leukemic reticuloendotheliosis of lymph nodes of head, face and neck,188645002,Disorder,SNOMED
132570,188645002,Leukemic reticuloendotheliosis of lymph nodes of head, face and neck,SNOMED,Mapped from,44832151,Leukemic reticuloendotheliosis, lymph nodes of head, face, and neck,202.41,5-dig billing code,ICD9CM
132570,188645002,Leukemic reticuloendotheliosis of lymph nodes of head, face and neck,SNOMED,Mapped from,132570,Leukemic reticuloendotheliosis of lymph nodes of head, face and neck,188645002,Disorder,SNOMED
132572,92817004,Chronic myeloid leukemia in remission,SNOMED,Mapped from,44832157,Chronic myeloid leukemia, in remission,205.11,5-dig billing code,ICD9CM
132572,92817004,Chronic myeloid leukemia in remission,SNOMED,Maps to,132572,Chronic myeloid leukemia in remission,92817004,Disorder,SNOMED
132572,92817004,Chronic myeloid leukemia in remission,SNOMED,Mapped from,132572,Chronic myeloid leukemia in remission,92817004,Disorder,SNOMED
132572,92817004,Chronic myeloid leukemia in remission,SNOMED,Mapped from,45595721,Chronic myeloid leukemia, BCR/ABL-positive, in remission,C92.11,5-char billing code,ICD10CM
132575,94718004,Myeloid sarcoma in remission,SNOMED,Mapped from,132575,Myeloid sarcoma in remission,94718004,Disorder,SNOMED
132575,94718004,Myeloid sarcoma in remission,SNOMED,Mapped from,44829846,Myeloid sarcoma, in remission,205.31,5-dig billing code,ICD9CM
132575,94718004,Myeloid sarcoma in remission,SNOMED,Maps to,132575,Myeloid sarcoma in remission,94718004,Disorder,SNOMED
132575,94718004,Myeloid sarcoma in remission,SNOMED,Mapped from,45552314,Myeloid sarcoma, in remission,C92.31,5-char billing code,ICD10CM
132841,93197009,Malignant lymphoma of lymph nodes of multiple sites,SNOMED,Mapped from,45605317,Peripheral T-cell lymphoma, not elsewhere classified, lymph nodes of multiple sites,C84.48,5-char billing code,ICD10CM
132841,93197009,Malignant lymphoma of lymph nodes of multiple sites,SNOMED,Mapped from,45537865,Anaplastic large cell lymphoma, ALK-positive, lymph nodes of multiple sites,C84.68,5-char billing code,ICD10CM
132841,93197009,Malignant lymphoma of lymph nodes of multiple sites,SNOMED,Mapped from,45552308,Mediastinal (thymic) large B-cell lymphoma, lymph nodes of multiple sites,C85.28,5-char billing code,ICD10CM
